Area,Boro,AreaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06
Brooklyn,Brooklyn,borough,0.112565445026178,0.1176470588235294,0.1039671682626539,0.10960757780784844,0.08541973490427099,0.07836990595611286,0.08695652173913042,0.07213114754098361,0.08892921960072596,0.05942275042444821,0.08517350157728706,0.05272407732864675,0.07704160246533127,0.0611961057023644,0.06300268096514745,0.04984423676012461,0.07272727272727272,0.05196629213483146,0.07282184655396619,0.07766990291262135,0.0717557251908397,0.13106796116504854,0.11563517915309444,0.07298335467349552,0.12893982808022922,0.1193029490616622,0.12779973649538867,0.09663865546218488,0.1214470284237726,0.11061946902654868,0.09273743016759776,0.1017897091722595,0.09619686800894854,0.148109243697479,0.06872852233676978,0.0681044267877412,0.11224489795918367,0.09063444108761327,0.11288711288711288,0.09487666034155598,0.11744084136722173,0.10692375109553023,0.1089644513137558,0.13171690694626476,0.11922596754057428,0.15712682379349047,0.1598224195338513,0.1150670794633643,0.11218836565096953,0.10340009315323707,0.1102974828375286,0.12235717498875395,0.11039853412734768,0.12185929648241205,0.12075471698113208,0.1182608695652174,0.15133634154807354,0.15346534653465346,0.15454841865014673,0.12142381902860945,0.109375,0.10307692307692308,0.11030741410488246,0.10100395497414057,0.10666666666666667,0.11954406449819295,0.1118046132971506,0.1344717182497332,0.1271420674405749,0.1503957783641161,0.15083440308087293,0.12186865267433987,0.13014354066985645,0.1445299431247909,0.15973534971644612,0.14806996381182147,0.15295480880648898,0.1614054350809772,0.16466909848879624,0.18057316763885367,0.19124967251768404,0.21596638655462186,0.21506276150627612,0.17123090227731336,0.1777509068923821,0.17181883537023726,0.16468129571577847,0.15626969124133586,0.16260318679209065,0.16062736614386156,0.14435107376283846,0.1904059040590406,0.221227621483376,0.22672971627675464,0.2182116488925349,0.17046463450725066,0.20059636757928975,0.1951152579582876,0.1804188745899571,0.15995055624227442,0.15680880330123798,0.16199514455969985
Brooklyn Heights,Brooklyn,neighborhood,0.14893617021276595,0.06,0.12727272727272726,0.05084745762711865,0.06557377049180327,0.1020408163265306,0.03448275862068965,0.16666666666666666,0.0967741935483871,0.038461538461538464,0.125,0.043478260869565216,0.14814814814814814,0.13043478260869565,0.15384615384615385,0.047619047619047616,0.05555555555555555,0.06382978723404255,0.03773584905660377,0.08888888888888889,0.07142857142857142,0.17142857142857146,0.13157894736842105,0.1276595744680851,0.3137254901960784,0.12903225806451613,0.21428571428571427,0.0784313725490196,0.19642857142857145,0.07142857142857142,0.06382978723404255,0.054054054054054064,0.05882352941176471,0.07894736842105263,0.0,0.08108108108108109,0.1153846153846154,0.043478260869565216,0.08888888888888889,0.02127659574468085,0.11594202898550725,0.06896551724137931,0.16666666666666666,0.20833333333333331,0.06493506493506493,0.15384615384615385,0.21348314606741567,0.2828282828282828,0.19626168224299065,0.2,0.2159090909090909,0.2307692307692308,0.09876543209876544,0.21186440677966098,0.1176470588235294,0.17391304347826084,0.19696969696969696,0.32799999999999996,0.2773109243697479,0.18115942028985507,0.1111111111111111,0.12,0.1349206349206349,0.2014388489208633,0.16312056737588654,0.16279069767441862,0.11711711711711713,0.15126050420168066,0.13636363636363635,0.2857142857142857,0.2571428571428571,0.13541666666666666,0.25274725274725274,0.1282051282051282,0.16666666666666666,0.2553191489361702,0.2222222222222222,0.2222222222222222,0.2818791946308725,0.25735294117647056,0.21428571428571427,0.27884615384615385,0.22549019607843135,0.1935483870967742,0.1694915254237288,0.2396694214876033,0.2058823529411765,0.18633540372670807,0.25,0.15846994535519127,0.1853932584269663,0.21311475409836064,0.29245283018867924,0.2803738317757009,0.2926829268292683,0.25555555555555554,0.2826086956521739,0.24742268041237114,0.19626168224299065,0.1811023622047244,0.19834710743801653,0.11607142857142858
Brookville,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brownsville,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666668,0.0625,,0.05,0.03571428571428571,0.0,0.0,0.1,0.16666666666666666,0.0,0.05263157894736842,,,,0.1875,0.0625,,0.0,0.0,,,,,,,,0.05263157894736842,,0.1176470588235294,,,,0.125,,0.15384615384615385,0.0,0.1176470588235294,0.0,,,0.0,
Bushwick,Brooklyn,neighborhood,,,,0.09375,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.027777777777777776,,,,,,,,,,,,,0.07142857142857142,0.0,,,,,,,0.42105263157894735,0.0,0.04166666666666666,0.14285714285714285,0.037037037037037035,0.04,0.08108108108108109,0.09090909090909093,0.05882352941176471,0.07142857142857142,0.22,0.2545454545454545,0.27586206896551724,0.10869565217391304,0.2452830188679245,0.19402985074626866,0.08139534883720931,0.075,0.10606060606060606,0.0967741935483871,0.2531645569620253,0.21176470588235294,0.046875,0.13095238095238096,0.13095238095238096,0.09090909090909093,0.03571428571428571,0.09615384615384616,0.16296296296296298,0.11494252873563217,0.15714285714285714,0.12844036697247707,0.21176470588235294,0.17567567567567569,0.0851063829787234,0.12844036697247707,0.07142857142857142,0.0761904761904762,0.10909090909090907,0.16153846153846155,0.2015503875968992,0.16049382716049382,0.1761006289308176,0.2928571428571429,0.21379310344827587,0.26605504587155965,0.20175438596491227,0.21551724137931036,0.14393939393939395,0.22641509433962265,0.2235294117647059,0.19402985074626866,0.16733067729083664,0.17543859649122806,0.21890547263681592,0.19047619047619047,0.26277372262773724,0.21153846153846154,0.2214765100671141,0.2146892655367232,0.20634920634920634,0.11518324607329845,0.15428571428571428,0.18592964824120606,0.23318385650224216
Cambria Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canarsie,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll Gardens,Brooklyn,neighborhood,0.07142857142857142,0.06976744186046513,0.07894736842105263,0.060606060606060615,0.05882352941176471,0.12121212121212123,0.07692307692307693,0.2380952380952381,,0.06666666666666668,0.06666666666666668,,0.06666666666666668,0.05882352941176471,0.043478260869565216,0.10526315789473684,0.03448275862068965,0.08333333333333333,0.1,0.05555555555555555,0.0,0.1111111111111111,0.16666666666666666,0.0,0.2222222222222222,0.05263157894736842,0.29411764705882354,0.25,0.1111111111111111,0.3076923076923077,0.17391304347826084,0.16666666666666666,0.0,0.3157894736842105,0.08695652173913042,0.1111111111111111,0.05555555555555555,0.08333333333333333,0.07142857142857142,0.07142857142857142,0.39130434782608703,0.19444444444444445,0.05,0.0,0.14285714285714285,0.14814814814814814,0.14285714285714285,0.05,0.3043478260869565,0.17073170731707318,0.16,0.14545454545454545,0.13559322033898305,0.17105263157894735,0.2191780821917808,0.16091954022988506,0.21705426356589147,0.14018691588785046,0.12987012987012986,0.1264367816091954,0.18888888888888888,0.16346153846153846,0.16363636363636366,0.10476190476190476,0.1868131868131868,0.20253164556962025,0.1720430107526882,0.16129032258064516,0.16666666666666666,0.08333333333333333,0.1875,0.1891891891891892,0.1097560975609756,0.12087912087912088,0.26666666666666666,0.10869565217391304,0.17105263157894735,0.11702127659574467,0.23728813559322035,0.21818181818181814,0.2,0.2717391304347826,0.25806451612903225,0.16091954022988506,0.14942528735632185,0.1595744680851064,0.1693548387096774,0.19548872180451127,0.2777777777777778,0.2517482517482518,0.2033898305084746,0.18181818181818185,0.13829787234042554,0.1855670103092784,0.32894736842105265,0.16666666666666666,0.22666666666666666,0.225,0.14606741573033707,0.18987341772151897,0.09876543209876544,0.1518987341772152
Castle Hill,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.09090909090909093,,,,,,,,,,0.0,0.045454545454545456,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,
Central Harlem,Manhattan,neighborhood,0.11570247933884298,0.14782608695652175,0.1111111111111111,0.09433962264150944,0.11224489795918367,0.1414141414141414,0.0891089108910891,0.07272727272727272,0.08421052631578947,0.12121212121212123,0.0851063829787234,0.07777777777777778,0.03296703296703297,0.08791208791208792,0.10714285714285714,0.13008130081300814,0.07758620689655173,0.09433962264150944,0.08490566037735849,0.052173913043478265,0.15384615384615385,0.14285714285714285,0.1326530612244898,0.08163265306122447,0.17886178861788618,0.1153846153846154,0.08843537414965986,0.12195121951219512,0.09523809523809523,0.07975460122699386,0.0718954248366013,0.1111111111111111,0.125,0.16279069767441862,0.08024691358024691,0.07142857142857142,0.13043478260869565,0.11413043478260868,0.1124260355029586,0.09905660377358493,0.11312217194570134,0.10714285714285714,0.04291845493562232,0.1153846153846154,0.17553191489361702,0.16818181818181818,0.15196078431372548,0.10526315789473684,0.09178743961352658,0.0945273631840796,0.10212765957446808,0.07692307692307693,0.14559386973180075,0.1015625,0.15217391304347827,0.08823529411764706,0.14760147601476015,0.16793893129770993,0.17670682730923695,0.13168724279835392,0.07251908396946563,0.1267605633802817,0.1870748299319728,0.07665505226480836,0.09824561403508772,0.10289389067524116,0.14942528735632185,0.12732919254658384,0.11726384364820848,0.08650519031141868,0.18450184501845016,0.1506276150627615,0.08300395256916998,0.09090909090909093,0.10984848484848483,0.09881422924901186,0.072992700729927,0.11578947368421053,0.09090909090909093,0.1681159420289855,0.11214953271028036,0.1717171717171717,0.12292358803986712,0.13541666666666666,0.17445482866043613,0.15853658536585366,0.10904255319148937,0.14040114613180515,0.14326647564469913,0.1385390428211587,0.14095744680851066,0.19678714859437751,0.1857707509881423,0.1814516129032258,0.24285714285714285,0.14507772020725387,0.1914893617021277,0.19815668202764974,0.1702127659574468,0.1422924901185771,0.12585034013605442,0.13313609467455625
Central Park South,Manhattan,neighborhood,0.08888888888888889,0.09302325581395347,0.05660377358490566,0.07317073170731707,0.07692307692307693,0.0784313725490196,0.07692307692307693,0.04444444444444445,0.08108108108108109,0.0,,0.06896551724137931,0.03571428571428571,0.03225806451612903,0.057142857142857134,0.03125,0.029411764705882356,0.08333333333333333,0.17857142857142858,0.2058823529411765,0.21621621621621626,0.025,0.1176470588235294,0.08823529411764706,0.05263157894736842,0.13513513513513514,0.15555555555555556,0.1,0.0,0.07894736842105263,0.09090909090909093,0.14705882352941174,0.13043478260869565,0.3333333333333333,0.0967741935483871,0.02631578947368421,0.13953488372093026,0.125,0.11627906976744184,0.08333333333333333,0.09302325581395347,0.12195121951219512,0.04444444444444445,0.13636363636363635,0.09523809523809523,0.17391304347826084,0.045454545454545456,0.1,0.18421052631578946,0.1,0.06976744186046513,0.06666666666666668,0.2,0.14754098360655735,0.15254237288135594,0.05263157894736842,0.14583333333333334,0.1153846153846154,0.04166666666666666,0.07692307692307693,0.07936507936507936,0.07017543859649122,0.1,0.08163265306122447,0.045454545454545456,0.08888888888888889,0.12962962962962962,0.07547169811320754,0.17391304347826084,0.125,0.08333333333333333,0.04166666666666666,0.125,0.1020408163265306,0.15384615384615385,0.12244897959183673,0.14583333333333334,0.2272727272727273,0.17073170731707318,0.13333333333333333,0.08695652173913042,0.22448979591836732,0.14285714285714285,0.021739130434782608,0.15217391304347827,0.1276595744680851,0.16326530612244894,0.15217391304347827,0.14634146341463414,0.1590909090909091,0.19444444444444445,0.14285714285714285,0.24,0.15151515151515152,0.03225806451612903,0.12,0.12,,0.12903225806451613,0.0625,0.03225806451612903,0.12121212121212123
Central Queens,Queens,submarket,0.09722222222222222,0.07575757575757576,0.03125,0.028571428571428567,0.01904761904761905,0.01904761904761905,0.0196078431372549,0.021052631578947368,0.02830188679245283,0.0,0.017094017094017096,0.008130081300813009,0.016393442622950817,0.008695652173913044,0.012987012987012988,0.03947368421052632,0.05319148936170213,0.040816326530612235,0.01282051282051282,0.028985507246376805,0.017543859649122806,0.027027027027027032,0.06756756756756757,0.05952380952380953,0.0410958904109589,0.06756756756756757,0.10526315789473684,0.027777777777777776,0.03125,0.07272727272727272,0.023529411764705882,0.07692307692307693,0.07954545454545454,0.06349206349206349,0.08547008547008547,0.02830188679245283,0.06837606837606837,0.10280373831775699,0.07142857142857142,0.020618556701030927,0.021052631578947368,0.07317073170731707,0.07317073170731707,0.0425531914893617,0.08433734939759037,0.1984732824427481,0.12422360248447205,0.1223021582733813,0.08280254777070062,0.05521472392638037,0.08152173913043477,0.06477732793522267,0.04956268221574344,0.07053941908713693,0.04938271604938271,0.02880658436213992,0.0947867298578199,0.06666666666666668,0.10416666666666667,0.09507042253521128,0.05787781350482315,0.16023738872403562,0.1256544502617801,0.06982543640897755,0.055276381909547735,0.06451612903225806,0.04819277108433735,0.05775075987841945,0.1111111111111111,0.12121212121212123,0.12215909090909093,0.06349206349206349,0.10869565217391304,0.11818181818181818,0.14666666666666667,0.14414414414414414,0.10632183908045977,0.10485933503836316,0.11568123393316194,0.1076923076923077,0.11335012594458438,0.1553398058252427,0.17676767676767674,0.1497326203208556,0.15550755939524838,0.14205607476635515,0.14285714285714285,0.1,0.09580838323353294,0.1430722891566265,0.1111111111111111,0.16772823779193205,0.19805825242718447,0.1856060606060606,0.24101479915433405,0.2316258351893096,0.16260162601626016,0.17685589519650655,0.19583333333333333,0.1921397379912664,0.2123015873015873,0.1554054054054054
Chelsea,Manhattan,neighborhood,0.1350210970464135,0.10727969348659004,0.22878228782287824,0.18596491228070172,0.1605839416058394,0.12403100775193797,0.09285714285714286,0.06694560669456066,0.11483253588516748,0.13135593220338984,0.1377551020408163,0.054945054945054944,0.05263157894736842,0.11917098445595856,0.08866995073891626,0.08045977011494253,0.12365591397849462,0.03409090909090909,0.171875,0.07692307692307693,0.12,0.12690355329949238,0.1657754010695187,0.12269938650306747,0.13142857142857142,0.14754098360655735,0.1206896551724138,0.125,0.15942028985507245,0.15017064846416384,0.10726643598615918,0.11244979919678716,0.1171875,0.15352697095435686,0.14545454545454545,0.1206896551724138,0.18613138686131386,0.176678445229682,0.1504424778761062,0.15681233933161953,0.1378299120234604,0.13028169014084506,0.11594202898550725,0.1605839416058394,0.17747440273037546,0.2754098360655738,0.19795221843003413,0.2413793103448276,0.198813056379822,0.20535714285714285,0.2295918367346939,0.1945945945945946,0.1926345609065156,0.19559228650137744,0.2206235011990408,0.2254196642685851,0.2716049382716049,0.23173803526448364,0.2613333333333333,0.19948186528497408,0.22350230414746544,0.20297029702970296,0.14893617021276595,0.16824644549763032,0.1721698113207547,0.15130023640661938,0.20689655172413796,0.2287917737789203,0.2075,0.26635514018691586,0.31564245810055863,0.3014492753623189,0.2565597667638484,0.2787356321839081,0.2358490566037736,0.2295918367346939,0.24728260869565216,0.24541284403669725,0.2965367965367965,0.28043478260869564,0.31002331002331,0.3284671532846715,0.3247422680412371,0.3036649214659686,0.3301435406698565,0.2912621359223301,0.20449438202247192,0.2694174757281553,0.2827586206896552,0.3,0.27291666666666664,0.3150684931506849,0.2979683972911964,0.36069651741293535,0.33062330623306235,0.2833333333333333,0.293800539083558,0.2890855457227139,0.23013698630136986,0.23157894736842105,0.21148825065274152,0.2014388489208633
Chinatown,Manhattan,neighborhood,,,,,,,,,0.07142857142857142,,,,,,,,,,0.375,,,,,,,,,,,0.2857142857142857,0.2,0.08333333333333333,,,0.09090909090909093,,,,,,,0.2352941176470588,0.15384615384615385,0.09090909090909093,,0.0,0.2727272727272727,0.0,0.08695652173913042,0.0,0.05555555555555555,,0.2307692307692308,,0.2380952380952381,0.12,0.03225806451612903,0.2222222222222222,0.06666666666666668,0.08333333333333333,0.1724137931034483,0.13043478260869565,0.25,0.043478260869565216,0.10526315789473684,0.3125,0.09523809523809523,0.0,0.15789473684210525,0.12903225806451613,0.2916666666666667,0.10526315789473684,0.1851851851851852,0.05555555555555555,0.125,0.25,0.15384615384615385,0.08333333333333333,0.24242424242424246,0.19444444444444445,0.25,0.10526315789473684,0.17647058823529413,0.05555555555555555,0.1153846153846154,0.057142857142857134,0.08163265306122447,0.13513513513513514,0.2926829268292683,0.16216216216216214,0.2,0.2058823529411765,0.17142857142857146,0.21875,0.2608695652173913,0.05263157894736842,0.2692307692307692,0.19047619047619047,0.16666666666666666,0.1,0.0,0.05555555555555555
City Island,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Civic Center,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clearview,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton Hill,Brooklyn,neighborhood,0.08,0.1,0.0975609756097561,0.08333333333333333,0.06896551724137931,0.10344827586206896,0.12121212121212123,0.024390243902439025,0.125,0.08108108108108109,0.057142857142857134,0.012195121951219513,0.060606060606060615,0.05263157894736842,0.05357142857142857,0.08333333333333333,0.05084745762711865,0.07936507936507936,0.030303030303030307,0.1896551724137931,0.060606060606060615,0.09375,0.027027027027027032,0.13953488372093026,0.2727272727272727,0.10714285714285714,0.03571428571428571,0.08571428571428573,0.027027027027027032,0.07142857142857142,0.09433962264150944,0.0851063829787234,0.13157894736842105,0.21875,0.029411764705882356,0.09090909090909093,0.17142857142857146,0.14285714285714285,0.08695652173913042,0.16,0.05084745762711865,0.15384615384615385,0.05555555555555555,0.11688311688311688,0.06666666666666668,0.2619047619047619,0.13513513513513514,0.07246376811594203,0.1875,0.1111111111111111,0.19444444444444445,0.07777777777777778,0.0759493670886076,0.13829787234042554,0.125,0.11607142857142858,0.19166666666666668,0.19444444444444445,0.2037037037037037,0.12244897959183673,0.12037037037037035,0.17117117117117114,0.06481481481481481,0.0898876404494382,0.07058823529411765,0.13178294573643412,0.12030075187969926,0.11594202898550725,0.10714285714285714,0.09,0.18072289156626506,0.11235955056179776,0.101010101010101,0.10126582278481013,0.12345679012345677,0.14583333333333334,0.12962962962962962,0.17272727272727273,0.14393939393939395,0.1925925925925926,0.2352941176470588,0.19230769230769232,0.21739130434782608,0.14678899082568808,0.16901408450704225,0.136,0.20800000000000002,0.16417910447761194,0.15942028985507245,0.12056737588652483,0.1793103448275862,0.14093959731543626,0.18452380952380956,0.16233766233766234,0.18032786885245905,0.13333333333333333,0.1693548387096774,0.1937984496124031,0.17857142857142858,0.09016393442622953,0.15517241379310345,0.0891089108910891
Co-op City,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobble Hill,Brooklyn,neighborhood,0.10526315789473684,0.16666666666666666,,0.21428571428571427,0.0,0.05,0.07142857142857142,0.0,0.25,,,,,,0.2,,,0.1,,,,,,,0.3125,0.18181818181818185,,0.07142857142857142,0.2222222222222222,0.05,0.06666666666666668,0.25,0.13333333333333333,0.2352941176470588,0.05555555555555555,0.0,0.08333333333333333,0.17647058823529413,0.06666666666666668,0.125,0.05882352941176471,0.3809523809523809,0.10344827586206896,0.06451612903225806,0.3,0.1724137931034483,0.2258064516129032,0.1851851851851852,0.1724137931034483,0.2258064516129032,0.2333333333333333,0.11428571428571427,0.20512820512820512,0.15,0.24242424242424246,0.1914893617021277,0.15217391304347827,0.1509433962264151,0.26666666666666666,0.16326530612244894,0.125,0.14814814814814814,0.19607843137254904,0.05128205128205128,0.022222222222222227,0.09615384615384616,0.1702127659574468,0.1956521739130435,0.12195121951219512,0.2553191489361702,0.24444444444444444,0.14583333333333334,0.17857142857142858,0.16666666666666666,0.13953488372093026,0.22916666666666666,0.1694915254237288,0.2542372881355932,0.12280701754385966,0.18032786885245905,0.3157894736842105,0.32,0.3409090909090909,0.19298245614035087,0.21428571428571427,0.3478260869565217,0.25925925925925924,0.1388888888888889,0.15625,0.1794871794871795,0.2236842105263158,0.1,0.29310344827586204,0.3076923076923077,0.2916666666666667,0.2195121951219512,0.21428571428571427,0.24074074074074076,0.2153846153846154,0.18461538461538465,0.1791044776119403,0.21739130434782608
College Point,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columbia St Waterfront District,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15789473684210525,0.13636363636363635,,0.06666666666666668,,0.2222222222222222,0.5833333333333334,,,0.3333333333333333,0.17647058823529413,0.2,0.21052631578947367,0.1111111111111111,0.0,0.3333333333333333,0.25,0.2916666666666667,0.1111111111111111,0.38461538461538464,,,,0.38461538461538464,0.3076923076923077,0.12,0.1176470588235294,0.0625,0.2,0.047619047619047616,0.2307692307692308,0.2631578947368421,0.35,0.21052631578947367,0.19230769230769232,0.10344827586206896,0.06896551724137931,0.15151515151515152,0.2413793103448276,0.15151515151515152,0.0967741935483871,0.11904761904761905,0.24444444444444444,0.25925925925925924,0.08695652173913042,0.26666666666666666,0.35,0.08,0.2,0.20833333333333331,0.25,
Concourse,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,0.06666666666666668,0.2307692307692308,,,,,,,,,,,,,,,,,,,0.09090909090909093,,0.07142857142857142,0.0,0.0,0.09090909090909093,0.05263157894736842,,,,,0.06666666666666668,0.0,0.17647058823529413,0.07692307692307693,0.0,0.0,,0.1176470588235294,0.0,0.08333333333333333,,0.0,0.15,0.0,0.1,0.14285714285714285,0.05882352941176471,0.0,0.2380952380952381,0.03448275862068965,0.04,0.045454545454545456,0.08695652173913042,0.04,0.10526315789473684,0.12,0.05555555555555555,0.05555555555555555,0.1,0.0625,,0.05882352941176471,0.0,0.0,,0.07692307692307693,0.15384615384615385,0.06666666666666668,0.15384615384615385
Coney Island,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.05263157894736842,0.06666666666666668,,,0.3333333333333333,,,,0.25,0.4,,,,0.07692307692307693,0.25,0.2727272727272727,0.3636363636363637,,0.0,,0.0,0.3125,0.0,,,,,,,,0.05555555555555555,0.2307692307692308,0.0,0.2
Corona,Queens,neighborhood,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.08695652173913042,0.0,,0.2,0.07692307692307693,0.18181818181818185,0.05555555555555555,0.08333333333333333,0.2,0.060606060606060615,0.24,0.5789473684210527,0.3333333333333333,0.1891891891891892,0.0,0.0,0.25,0.6363636363636364,0.14814814814814814,0.060606060606060615,0.2790697674418605,0.0,0.175,0.08571428571428573,0.22857142857142854,0.40625,0.3,0.3548387096774194,0.057142857142857134,0.7352941176470589,0.84375,0.3947368421052632,0.4883720930232558,0.25925925925925924,0.4375,0.16666666666666666,
Country Club,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crotona Park East,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crown Heights,Brooklyn,neighborhood,0.0,0.07407407407407407,0.25,0.14285714285714285,0.16666666666666666,0.0,0.09090909090909093,0.13333333333333333,0.14285714285714285,0.09090909090909093,0.12121212121212123,0.057142857142857134,0.025,0.020408163265306117,0.0425531914893617,0.029411764705882356,0.14285714285714285,0.0,0.09615384615384616,0.06521739130434782,0.10416666666666667,0.10526315789473684,0.07692307692307693,0.020408163265306117,0.09523809523809523,0.030303030303030307,0.022222222222222227,0.1111111111111111,0.0975609756097561,0.019230769230769232,0.061224489795918366,0.0,0.02325581395348837,0.0425531914893617,0.06818181818181818,0.09090909090909093,0.09803921568627452,0.04444444444444445,0.14,0.02127659574468085,0.08,0.07017543859649122,0.05797101449275361,0.17391304347826084,0.13636363636363635,0.13333333333333333,0.05319148936170213,0.061224489795918366,0.07446808510638298,0.06422018348623854,0.05309734513274336,0.06611570247933883,0.035398230088495575,0.0738255033557047,0.07954545454545454,0.06842105263157895,0.07344632768361582,0.12315270935960593,0.136986301369863,0.060606060606060615,0.1179245283018868,0.04830917874396135,0.09090909090909093,0.06635071090047394,0.10833333333333334,0.03515625,0.07111111111111111,0.11553784860557767,0.12452830188679245,0.13157894736842105,0.12560386473429952,0.09944751381215468,0.1088082901554404,0.13829787234042554,0.17261904761904762,0.12093023255813952,0.07531380753138077,0.12915129151291513,0.1111111111111111,0.12454212454212454,0.18218623481781376,0.1583011583011583,0.21509433962264152,0.15925925925925927,0.1715210355987055,0.15436241610738255,0.14868804664723032,0.12860892388451445,0.13360323886639675,0.11752577319587627,0.0957683741648107,0.1935483870967742,0.16666666666666666,0.2138728323699422,0.2255892255892256,0.18181818181818185,0.17537313432835822,0.17518248175182485,0.1323529411764706,0.17041800643086816,0.13910761154855644,0.14049586776859505
